ticker,price
PSYCF,0.006000000052154
PYRGF,0.1490000039339065
QIND,0.0059000002220273
QSEP,0.1199999973177909
QZMRF,0.3196400105953216
RECX,0.0144999995827674
REOS,0.026300000026822
RIOFF,2.619999885559082
RLBY,0.0635000020265579
RMAX,12.359999656677246
RMTG,0.0949999988079071
ROMJF,0.4120000004768371
RPMT,0.6600000262260437
RSGLF,0.095499999821186
RTGN,4.0
RTON,0.0604999996721744
RVLGF,0.6940000057220459
RYES,0.1500000059604644
SABOF,0.0768000036478042
SALM,1.0
SCND,0.8029999732971191
SDCO,1.2899999618530271
SEAL-PA,25.770000457763672
SEOVF,0.0799999982118606
SGBAF,5.590000152587891
SIGY,0.0299999993294477
SKAS,6.5
SMDRF,1.2000000476837158
SRG-PA,22.25
STAI,0.0005000000237487
TBNGY,3.299999952316284
TRUFF,0.0209999997168779
CEF,47.630001068115234
FCCN,5.199999809265137
GJP,24.719999313354492
GLD,428.07000732421875
LENDX,92.16999816894531
PHYS,35.45000076293945
SAGGF,0.9900000095367432
SATLF,6.569399833679199
SBIG,0.008999999612569809
SKFG,1.909999966621399
SNPW,0.125
SNTW,0.13099999725818634
SPND,4.0
SPOWF,0.009100000374019146
SPTY,0.4449999928474426
SPXSF,94.44999694824219
SSHT,0.0071000000461936
STCB,0.03200000151991844
STEK,9.999999747378752e-05
STHRF,30.406999588012695
STLE,46.36249923706055
STLNF,0.11800000071525574
STQN,0.3926999866962433
STRS,19.010000228881836
SUND,0.20100000500679016
SVUHF,0.004000000189989805
TEFOF,4.0
TGRGF,0.6600000262260437
BNO,50.2599983215332
NICHX,25.860000610351562
TXRP,0.20225000381469727
UMEW,1.149999976158142
USO,126.1500015258789
UTKN,1.8200000524520874
VCNX,1.0499999523162842
VNJA,5.400000095367432
VRHI,2.346400022506714
NIHK,0.003000000026077032
RBOT,0.03999999910593033
RDCT,0.014399999752640724
VCGMF,1.0850000381469727
VCUFF,0.9671000242233276
VHAI,9.999999747378752e-05
VICP,1.4500000476837158
VISL,3.1500000953674316
VLTLF,0.5530999898910522
VOC,3.369999885559082
VRRCF,0.09000000357627869
WBSR,0.039000000804662704
ELRE,1.0
GLDM,92.3499984741211
WCPRF,12.670000076293945
WELPP,63.72999954223633
WES,47.939998626708984
WHGOF,1.5800000429153442
WNRS,0.8233000040054321
WSTRF,0.43700000643730164
XTGRF,2.130000114440918
XTRAF,0.36899998784065247
NZERF,0.19850000739097595
RBTK,5.010000228881836
ZG,37.09000015258789
ZOMDF,0.0860000029206276
ZSPC,0.13500000536441803
ZVSA,0.10000000149011612
